distributed_link,persona,current_time,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8
https://www.tiktok.com/@theunexpectedspy/video/7346342355999460639,control,2024-04-18 21:00:00,https://www.tiktok.com/@shelshelshelshel/video/7335910200324427050,https://www.tiktok.com/@mountainviewsoaps/video/7348555019752410399,https://www.tiktok.com/@jojo.butterflylove/video/7338231877192502558,https://www.tiktok.com/@comfortlevelpodcast/video/7329525416644087086
https://www.tiktok.com/@thefitmamalife/video/7328925121014500650?q=workout&t=1713313864755,Society,2024-04-18 21:00:14.152392,https://www.tiktok.com/@dailymail/video/7335590767961853230?q=workout&t=1713313864755,https://www.tiktok.com/@dailymail/video/7336245546249653547?q=workout&t=1713313864755,https://www.tiktok.com/@cbsmornings/video/7340678023009701166?q=workout&t=1713313864755,https://www.tiktok.com/@cbsmornings/video/7330283548626210078?q=workout&t=1713313864755,https://www.tiktok.com/@cbseveningnews/video/7336376598490352927?q=workout&t=1713313864755,https://www.tiktok.com/@michaelsolakiewicz/video/7336251617609518378?q=workout&t=1713313864755,https://www.tiktok.com/@accountablegop/video/7336244840558087455?q=workout&t=1713313864755,https://www.tiktok.com/@isadora_.nunes/video/7342251845911432453?q=workout&t=1713313864755
https://www.tiktok.com/@_jessvu/video/7351058065128541470,control,2024-04-18 22:00:00,https://www.tiktok.com/@drivers_lesson/video/7355424365946703150,https://www.tiktok.com/@starswithfivestars/video/7333962028610047274,https://www.tiktok.com/@miahomecatfe/video/7353221855622335750,https://www.tiktok.com/@leighannk_/video/7345184067907849503,https://www.tiktok.com/@sadelynmadelyn/video/7327883060266028334,https://www.tiktok.com/@sadelynmadelyn/video/7327138170875743530,https://www.tiktok.com/@_angelikarose/video/7356531375727512840,https://www.tiktok.com/@claudiaeatsgood/video/7353751011531574570
https://www.tiktok.com/@kaivaugha/video/7322185040853617921,Society,2024-04-18 22:00:08.757514,https://www.tiktok.com/@drsiyabmd/video/7351968084346932522,https://www.tiktok.com/@dailymail/video/7328447421766241579,https://www.tiktok.com/@povpierce/video/7337041970206002478,https://www.tiktok.com/@cbseveningnews/video/7330033886346382622,https://www.tiktok.com/@victorgonzalez5113/video/7358918136134978821,https://www.tiktok.com/@abcworldnews/video/7331567760750939438
https://www.tiktok.com/@lucia.mikusova/video/7308812062598237473?q=workout&t=1713313864755,control,2024-04-18 23:00:00,https://www.tiktok.com/@braxtonpoolpowers/video/7353477694773923114?q=workout&t=1713313864755,https://www.tiktok.com/@jeremy_littel/video/7349747940367371563?q=workout&t=1713313864755,https://www.tiktok.com/@bose_baby28/video/7358940729093278981?q=workout&t=1713313864755,https://www.tiktok.com/@xoecurly/video/7336981987904736518?q=workout&t=1713313864755,https://www.tiktok.com/@anabelangusa/video/7329856589366578438?q=workout&t=1713313864755,https://www.tiktok.com/@crafts_school/video/7327969156467363103?q=workout&t=1713313864755,https://www.tiktok.com/@aesthetics44447/video/7337077352049937670?q=workout&t=1713313864755,https://www.tiktok.com/@hey_zhazi/video/7358877483439066374?q=workout&t=1713313864755
https://www.tiktok.com/@theunexpectedspy/video/7346342355999460639,Society,2024-04-18 23:00:05.619967,https://www.tiktok.com/@dailymail/video/7343831056304377130,https://www.tiktok.com/@jamacain.frais28/video/7359185766347459846,https://www.tiktok.com/@m8kvssssss/video/7339977375398104325,https://www.tiktok.com/@mohmadabatkfaraba/video/7359185726702914821,https://www.tiktok.com/@gizemsliii/video/7359130813696347398,https://www.tiktok.com/@abcworldnews/video/7345998789108370730
https://www.tiktok.com/@natviolette/video/7325175869620817198,control,2024-04-19 00:00:00.000013
https://www.tiktok.com/@_jessvu/video/7351058065128541470,Society,2024-04-19 00:00:04.286954,https://www.tiktok.com/@petro_cars1/video/7359123363224145158,https://www.tiktok.com/@moethecraneguy/video/7359160951213493510,https://www.tiktok.com/@angie.bye.je.eats/video/7326261083457473834,https://www.tiktok.com/@shahbazkhanabbasi8/video/7359017923647753479,https://www.tiktok.com/@user5445139120186/video/7358972011311353093,https://www.tiktok.com/@ayalafia/video/7339284489270578438,https://www.tiktok.com/@noahglenncarter/video/7328571373238947118,https://www.tiktok.com/@abhay.shukla5/video/7356761487748238613
https://www.tiktok.com/@underthedesknews/video/7355878522696600874,control,2024-04-19 01:00:00,https://www.tiktok.com/@underthedesknews/video/7345878169783668011,https://www.tiktok.com/@angie_dunnn/video/7348966879446191391,https://www.tiktok.com/@underthedesknews/video/7344155387504987435,https://www.tiktok.com/@underthedesknews/video/7349982344050167082,https://www.tiktok.com/@themacfamily/video/7348552671323884842,https://www.tiktok.com/@holdendavenport/video/7349710379490037023,https://www.tiktok.com/@underthedesknews/video/7349258221732875562,https://www.tiktok.com/@certified_dilah/video/7341376172061625606
https://www.tiktok.com/@lucia.mikusova/video/7308812062598237473?q=workout&t=1713313864755,Society,2024-04-19 01:00:14.374154,https://www.tiktok.com/@americafirst617/video/7330367750872861998?q=workout&t=1713313864755,https://www.tiktok.com/@sbsnews_au/video/7341188040515144978?q=workout&t=1713313864755,https://www.tiktok.com/@anshucr.7/video/7356817263716011282?q=workout&t=1713313864755,https://www.tiktok.com/@aljazeeraenglish/video/7350498372052061471?q=workout&t=1713313864755,https://www.tiktok.com/@overtime/video/7347064713609481514?q=workout&t=1713313864755,https://www.tiktok.com/@jimmykimmellive/video/7339010652918385962?q=workout&t=1713313864755
https://www.tiktok.com/@natviolette/video/7325175869620817198,Society,2024-04-19 02:00:10.689613
https://www.tiktok.com/@sailorkinsley/video/7328128899236384031,control,2024-04-19 02:00:00,https://www.tiktok.com/@darxk.sayid/video/7338090045376613637,https://www.tiktok.com/@camfant/video/7359070778505137438,https://www.tiktok.com/@sailorkinsley/video/7354089321047100702
https://www.tiktok.com/@adamesderick/video/7341151587798125867,control,2024-04-19 03:00:00,https://www.tiktok.com/@j3ssiahh/video/7354128217428593962,https://www.tiktok.com/@san1bandz/video/7350461995956636971,https://www.tiktok.com/@brentrivera/video/7348566649936612654,https://www.tiktok.com/@amarsiapparel/video/7342929051662683434,https://www.tiktok.com/@yhauna/video/7356116993155665198,https://www.tiktok.com/@5eeaann/video/7351884562143644959,https://www.tiktok.com/@thisisteooo/video/7354088322777500970,https://www.tiktok.com/@brentrivera/video/7345958018644708650
https://www.tiktok.com/@underthedesknews/video/7355878522696600874,Society,2024-04-19 03:00:05.634457,https://www.tiktok.com/@underthedesknews/video/7345878169783668011,https://www.tiktok.com/@underthedesknews/video/7349982344050167082,https://www.tiktok.com/@underthedesknews/video/7346224820004130091,https://www.tiktok.com/@underthedesknews/video/7343604867790900522,https://www.tiktok.com/@t_sply/video/7352193271684173098,https://www.tiktok.com/@wallstreetjournal/video/7335931610673499434,https://www.tiktok.com/@dailymail/video/7332232194984873262,https://www.tiktok.com/@t_sply/video/7338155869873507626
https://www.tiktok.com/@sailorkinsley/video/7328128899236384031,Society,2024-04-19 04:00:09.126037,https://www.tiktok.com/@enews/video/7334527245857525038,https://www.tiktok.com/@kellanbigmoney/video/7331029145641749806,https://www.tiktok.com/@hurtsredemption/video/7334698890869886254,https://www.tiktok.com/@clipsandcaseoh/video/7329759560867122475
https://www.tiktok.com/@brendaa.chan/video/7321883005050719534,control,2024-04-19 04:00:00,https://www.tiktok.com/@mariahandbill/video/7355602479477951790,https://www.tiktok.com/@x.elkev/video/7340509981763996971,https://www.tiktok.com/@justjordan33/video/7336301576472022302,https://www.tiktok.com/@trixceo/video/7331288631442754822,https://www.tiktok.com/@keemokazi/video/7351504547858189611,https://www.tiktok.com/@mmmjoemele/video/7355581505470483755,https://www.tiktok.com/@zeddywill/video/7355679565659950382,https://www.tiktok.com/@silb0017/video/7352990926425345322
https://www.tiktok.com/@cnn/video/7356004064121015598?q=cnn&t=1713312454818,control,2024-04-19 05:00:00
https://www.tiktok.com/@adamesderick/video/7341151587798125867,Society,2024-04-19 05:00:04.650127,https://www.tiktok.com/@l0nelinesss/video/7342115358649765162,https://www.tiktok.com/@ourgenerationmusic/video/7337813402334580010,https://www.tiktok.com/@riccriches/video/7349959016929447210,https://www.tiktok.com/@mcdannyyt/video/7339371764335643950,https://www.tiktok.com/@harry.daniels/video/7346667428660776234,https://www.tiktok.com/@mentalthoughtz/video/7353120719603158318,https://www.tiktok.com/@samlacija/video/7338212324131491078,https://www.tiktok.com/@sqxzr/video/7337123670357331242
https://www.tiktok.com/@phsbenji/video/7333325402301123883,control,2024-04-19 06:00:00,https://www.tiktok.com/@chase.subrest/video/7342473065940421930,https://www.tiktok.com/@packjower/video/7331776613459217707,https://www.tiktok.com/@your.initial93/video/7345676179350916398,https://www.tiktok.com/@ratehfd1/video/7343670982638423326,https://www.tiktok.com/@shaedyz/video/7344803147119987998,https://www.tiktok.com/@abekikirov/video/7346344561310043434,https://www.tiktok.com/@mustberavenclaw/video/7340829920186109191,https://www.tiktok.com/@jessrodenz/video/7342682220777475374
https://www.tiktok.com/@brendaa.chan/video/7321883005050719534,Society,2024-04-19 06:00:13.572856,https://www.tiktok.com/@joel.zdn.019.2/video/7359483982800588049,https://www.tiktok.com/@talhabakirr/video/7359227223770991878,https://www.tiktok.com/@kindbeaz_254/video/7341004302971931909,https://www.tiktok.com/@aljazeeraenglish/video/7335086838119501086,https://www.tiktok.com/@abcworldnews/video/7330434332995226911,https://www.tiktok.com/@kz_nazar5/video/7359303666647567621,https://www.tiktok.com/@bestdhulwla0786/video/7336681291783359749,https://www.tiktok.com/@straitstimes/video/7336134004627836161
https://www.tiktok.com/@cnn/video/7356004064121015598?q=cnn&t=1713312454818,Society,2024-04-19 07:00:14.732144
https://www.tiktok.com/@tpendergrass23/video/7354818318777306414,control,2024-04-19 07:00:00,https://www.tiktok.com/@neviikore/video/7346670308184591622,https://www.tiktok.com/@darkeyebrows/video/7350454864071150890,https://www.tiktok.com/@laur_laur253/video/7347191740312407339,https://www.tiktok.com/@jaz.th.200/video/7347169777103883566,https://www.tiktok.com/@initialgurlll/video/7340826442340633899,https://www.tiktok.com/@sloanealex_/video/7334077169091546398,https://www.tiktok.com/@ogochukwu_best/video/7327240461905612038,https://www.tiktok.com/@hiihappydv/video/7336480690331995438
https://www.tiktok.com/@acarusbeauty/video/7329622096005319982,control,2024-04-19 08:00:00,https://www.tiktok.com/@resellingsecrets/video/7335986924752096514,https://www.tiktok.com/@lildroptop2.0/video/7354007822113410350,https://www.tiktok.com/@tiarajanex/video/7336139737033362709,https://www.tiktok.com/@says_spam1/video/7349319459745664298,https://www.tiktok.com/@lildroptop2.0/video/7346404282045975851,https://www.tiktok.com/@syrianpsycho/video/7351522484606487854,https://www.tiktok.com/@yuliangshoes1/video/7341401626202115370,https://www.tiktok.com/@traghedy/video/7343372711785172267
https://www.tiktok.com/@phsbenji/video/7333325402301123883,Society,2024-04-19 08:00:05.221491,https://www.tiktok.com/@chris.ifeco5/video/7359278043505904902,https://www.tiktok.com/@abcworldnews/video/7330818426874678559,https://www.tiktok.com/@cnn/video/7339347957260487979,https://www.tiktok.com/@notblaunt2/video/7347498151248432426,https://www.tiktok.com/@cacawatuhh/video/7351369747746786602,https://www.tiktok.com/@chasesebesta/video/7348640685039406379,https://www.tiktok.com/@tx.alejandroo/video/7349294770017111338,https://www.tiktok.com/@glorifyjffrxn/video/7345200085866728746
https://www.tiktok.com/@msnbc/video/7358538332013366570?q=fox%20news&t=1713312473138,control,2024-04-19 09:00:00,https://www.tiktok.com/@steves.adventure/video/7340228264926989576?q=fox news&t=1713312473138,https://www.tiktok.com/@kazetskaya_mishka14/video/7357588585194720518?q=fox news&t=1713312473138,https://www.tiktok.com/@darkhan.coach/video/7332102063813463302?q=fox news&t=1713312473138,https://www.tiktok.com/@brisamgee/video/7329789452744887557?q=fox news&t=1713312473138,https://www.tiktok.com/@nailsssbyttt/video/7338664357426957569?q=fox news&t=1713312473138,https://www.tiktok.com/@happiness07582/video/7359066680426794245?q=fox news&t=1713312473138,https://www.tiktok.com/@omarbella6/video/7359193121818742021?q=fox news&t=1713312473138,https://www.tiktok.com/@moeinmoein710/video/7335535920034155781?q=fox news&t=1713312473138
https://www.tiktok.com/@tpendergrass23/video/7354818318777306414,Society,2024-04-19 09:00:04.704535,https://www.tiktok.com/@naseerahmedkhan00/video/7359132181970586881,https://www.tiktok.com/@worldnewscoverage/video/7328590561668058410,https://www.tiktok.com/@chimranliaqat7/video/7359135420329774343,https://www.tiktok.com/@aestheticown1/video/7359238085474782481,https://www.tiktok.com/@zlrxea/video/7353350792889306410,https://www.tiktok.com/@3bduuulllaaahh/video/7348202041434524946,https://www.tiktok.com/@antoniowagner31/video/7359205417303526661,https://www.tiktok.com/@mqmsectorchyd/video/7357307443900173569
https://www.tiktok.com/@kittyfoodie/video/7345990151597821226,control,2024-04-19 10:00:00,https://www.tiktok.com/@steves.adventure/video/7341607271392234760,https://www.tiktok.com/@kittyfoodie/video/7357762031556021546,https://www.tiktok.com/@kittyfoodie/video/7336868254251552046,https://www.tiktok.com/@kittyfoodie/video/7339783637379861802,https://www.tiktok.com/@edith.ify/video/7345338107820084486,https://www.tiktok.com/@aaravinho/video/7355659740627750162,https://www.tiktok.com/@kittyfoodie/video/7352678941309848878,https://www.tiktok.com/@kittyfoodie/video/7337905046589312298
https://www.tiktok.com/@acarusbeauty/video/7329622096005319982,Society,2024-04-19 10:00:13.974170,https://www.tiktok.com/@says_spam1/video/7349319459745664298,https://www.tiktok.com/@zuknaks/video/7341262230807121157,https://www.tiktok.com/@lildroptop2.0/video/7354007822113410350,https://www.tiktok.com/@mansabrown/video/7335905918460169515,https://www.tiktok.com/@resellingsecrets/video/7335986924752096514,https://www.tiktok.com/@syrianpsycho/video/7351567146469608746,https://www.tiktok.com/@hotvirgomilf420/video/7342906454967405867,https://www.tiktok.com/@userkfy366/video/7335114994578771246
https://www.tiktok.com/@raftzbasketballeditz1/video/7342132710942493958,control,2024-04-19 11:00:00,https://www.tiktok.com/@npc.ryze/video/7328957719640083754,https://www.tiktok.com/@notmyles/video/7348896873165589806,https://www.tiktok.com/@notsophiaa/video/7331850274438516010,https://www.tiktok.com/@lkynistl/video/7346774088939031851,https://www.tiktok.com/@nrlbula/video/7352867327467179272,https://www.tiktok.com/@clop3z/video/7341084552682753326,https://www.tiktok.com/@theyluv_ejs_world/video/7340847104748801322,https://www.tiktok.com/@stachedhooper/video/7338532668302183726
https://www.tiktok.com/@msnbc/video/7358538332013366570?q=fox%20news&t=1713312473138,Society,2024-04-19 11:00:03.627324,https://www.tiktok.com/@mebye.15/video/7359260003867397381?q=fox news&t=1713312473138,https://www.tiktok.com/@sbsnews_au/video/7333099788201774337?q=fox news&t=1713312473138,https://www.tiktok.com/@m1rs4doffline/video/7359346577082715397?q=fox news&t=1713312473138,https://www.tiktok.com/@filssawadog/video/7359334364469038342?q=fox news&t=1713312473138,https://www.tiktok.com/@queenperry766/video/7359300148150766854?q=fox news&t=1713312473138,https://www.tiktok.com/@jason_abadi/video/7329031920120007978?q=fox news&t=1713312473138
https://www.tiktok.com/@isabellacjansen/video/7348616841389968686,control,2024-04-19 12:00:00,https://www.tiktok.com/@isabellacjansen/video/7334897311501471022,https://www.tiktok.com/@megan_a_james/video/7330762700089265439,https://www.tiktok.com/@madisonohora/video/7338803609519328558,https://www.tiktok.com/@brittanybaileymade/video/7343630837113425198,https://www.tiktok.com/@cnnunderscored/video/7340472246063959338,https://www.tiktok.com/@isabellacjansen/video/7328947959238987054,https://www.tiktok.com/@melanie.mxo/video/7338629397533969710,https://www.tiktok.com/@acquiredstyle/video/7337793510038539566
https://www.tiktok.com/@kittyfoodie/video/7345990151597821226,Society,2024-04-19 12:00:17.397774,https://www.tiktok.com/@kittyfoodie/video/7336868254251552046,https://www.tiktok.com/@kittyfoodie/video/7357762031556021546,https://www.tiktok.com/@user37518047343940/video/7359307025915874566,https://www.tiktok.com/@kittyfoodie/video/7339783637379861802,https://www.tiktok.com/@emmanuelveloz421/video/7359189630211706118,https://www.tiktok.com/@lilytrii/video/7343435754686713131,https://www.tiktok.com/@minhohoe/video/7359161693798272274,https://www.tiktok.com/@kittyfoodie/video/7346110081697713451
https://www.tiktok.com/@briantylercohen/video/7350330174883335466?q=fox%20news&t=1713312473138,control,2024-04-19 13:00:00
https://www.tiktok.com/@raftzbasketballeditz1/video/7342132710942493958,Society,2024-04-19 13:00:05.351299,https://www.tiktok.com/@el.jefe.ganzo/video/7359422879823400198,https://www.tiktok.com/@liamlayss/video/7359587945268923649,https://www.tiktok.com/@raftzbasketballeditz1/video/7349116473270455570,https://www.tiktok.com/@yaysitap/video/7359429305442651397,https://www.tiktok.com/@npeachii_/video/7359251969065717008,https://www.tiktok.com/@_fpsnini/video/7359141566516120837,https://www.tiktok.com/@raftzbasketballeditz1/video/7336115604845546757,https://www.tiktok.com/@yaysitap/video/7359419180858281222
https://www.tiktok.com/@onlyinindia_/video/7344410320183627050,control,2024-04-19 14:00:00,https://www.tiktok.com/@richieyrt0/video/7359124340396281094,https://www.tiktok.com/@avegail922/video/7354231278947945733,https://www.tiktok.com/@tam.arai.yu/video/7336049125227597099,https://www.tiktok.com/@lmsublimacion/video/7332874398023617798,https://www.tiktok.com/@nouaess/video/7338061692200307974,https://www.tiktok.com/@_.maicita/video/7359530209864977670,https://www.tiktok.com/@swiftcatsxo/video/7346946099455872298,https://www.tiktok.com/@fourleafchillin/video/7329464548011068718
https://www.tiktok.com/@isabellacjansen/video/7348616841389968686,Society,2024-04-19 14:00:09.874245,https://www.tiktok.com/@user8533781581515/video/7359589254416043270,https://www.tiktok.com/@msnbc/video/7329201688391322910,https://www.tiktok.com/@isabellacjansen/video/7334897311501471022,https://www.tiktok.com/@isabellacjansen/video/7328947959238987054,https://www.tiktok.com/@douyinxynh/video/7343182485070662914,https://www.tiktok.com/@nayde.111/video/7359413181850307845,https://www.tiktok.com/@brutamerica/video/7341005342169468202
https://www.tiktok.com/@briantylercohen/video/7350330174883335466?q=fox%20news&t=1713312473138,Society,2024-04-19 15:00:13.686521
https://www.tiktok.com/@memebrzi/video/7330299774677110049,control,2024-04-19 15:00:00,https://www.tiktok.com/@mmmjoemele/video/7350036406774910251,https://www.tiktok.com/@brc_framers/video/7350010814067166510,https://www.tiktok.com/@alicheeser/video/7354192181789281578,https://www.tiktok.com/@wowwowstreetkitchen/video/7338671651531296005,https://www.tiktok.com/@.notoriousmac/video/7328495081944616197,https://www.tiktok.com/@chrisandjasmin/video/7352912184113990958
https://www.tiktok.com/@shereeneidriss/video/7356039120021376302,control,2024-04-19 16:00:00,https://www.tiktok.com/@m.a.s.1430/video/7331787678100311314,https://www.tiktok.com/@shereeneidriss/video/7353828314257149227,https://www.tiktok.com/@shereeneidriss/video/7351173452021173547,https://www.tiktok.com/@tatlafata/video/7342326564136291626,https://www.tiktok.com/@roseandben/video/7356411274919726382,https://www.tiktok.com/@lord_quaisie/video/7357324516940336389,https://www.tiktok.com/@lizethjimenez196/video/7359435288705338629,https://www.tiktok.com/@zainawan09/video/7359538573026102535
https://www.tiktok.com/@onlyinindia_/video/7344410320183627050,Society,2024-04-19 16:00:08.524377,https://www.tiktok.com/@dontetto/video/7359271304421313797,https://www.tiktok.com/@cofringo/video/7359573011617352966,https://www.tiktok.com/@user3412350239139/video/7359611789174148369,https://www.tiktok.com/@msnbc/video/7346019169751665963,https://www.tiktok.com/@abcworldnews/video/7343784476213824810
https://www.tiktok.com/@themaybeseanc/video/7325472083813666091,control,2024-04-19 17:00:00,https://www.tiktok.com/@mia.lopezzzz0/video/7359384445243198725,https://www.tiktok.com/@jordanflon/video/7337485808804416811
https://www.tiktok.com/@memebrzi/video/7330299774677110049,Society,2024-04-19 17:00:10.813502,https://www.tiktok.com/@new_usa_2024/video/7328899535848181034,https://www.tiktok.com/@washingtonpost/video/7338890757413096750,https://www.tiktok.com/@thegreatlondini.com/video/7350070189922258219
https://www.tiktok.com/@fruit_premium1/video/7344054163388517664,control,2024-04-19 18:00:00,https://www.tiktok.com/@thato_abby3/video/7359652382826892549,https://www.tiktok.com/@_sacha_fierce/video/7332640982929788202,https://www.tiktok.com/@bahdbwoy05/video/7359343316816743686,https://www.tiktok.com/@boxingalleymike/video/7355577941197065490,https://www.tiktok.com/@nbamicheal2/video/7359122794174500101,https://www.tiktok.com/@kosmossale/video/7359286365634186502,https://www.tiktok.com/@tariqbaloch00531/video/7354664829677751559,https://www.tiktok.com/@machbolan007/video/7353300958119464199
https://www.tiktok.com/@shereeneidriss/video/7356039120021376302,Society,2024-04-19 18:00:05.031672,https://www.tiktok.com/@shereeneidriss/video/7351624838433328426,https://www.tiktok.com/@shereeneidriss/video/7352313772654021934,https://www.tiktok.com/@bidenhq/video/7343845030085397803,https://www.tiktok.com/@shereeneidriss/video/7341795442268835118,https://www.tiktok.com/@qra.lebrao/video/7359232453254368518,https://www.tiktok.com/@blinkvy.ng/video/7359549350256725254,https://www.tiktok.com/@vss_o/video/7359284524339105029,https://www.tiktok.com/@hairbyapeke1/video/7359491975260671238
https://www.tiktok.com/@overtimeboxing/video/7324472966975196458,control,2024-04-19 19:00:00,https://www.tiktok.com/@overtimeboxing/video/7354525450946792747,https://www.tiktok.com/@overtimeboxing/video/7354769289670429995,https://www.tiktok.com/@capcut_editor_27/video/7354374941464153349,https://www.tiktok.com/@zamzamelectronicoffical/video/7328251585098747137,https://www.tiktok.com/@baena_mtz14/video/7359637677416746245,https://www.tiktok.com/@candace.reacts/video/7350449454865992991
https://www.tiktok.com/@themaybeseanc/video/7325472083813666091,Society,2024-04-19 19:00:03.608657,https://www.tiktok.com/@lee_coreee/video/7328707138061143302,https://www.tiktok.com/@6tee9yne/video/7343866298025168170,https://www.tiktok.com/@casa.dos.adoradores/video/7359305936185363717,https://www.tiktok.com/@user7780491861307/video/7359559814336285957,https://www.tiktok.com/@7ama_eiditor747/video/7359648739658648837,https://www.tiktok.com/@ubaidullahprince007/video/7359576202874555665,https://www.tiktok.com/@lisaremillard/video/7345863030212775210
https://www.tiktok.com/@juliaperfetto/video/7341874535274138886,control,2024-04-19 20:00:00,https://www.tiktok.com/@juliaperfetto/video/7332318650898107654,https://www.tiktok.com/@juliaperfetto/video/7342549767844531461,https://www.tiktok.com/@juliaperfetto/video/7345644477127625989,https://www.tiktok.com/@juliaperfetto/video/7348093180333526278,https://www.tiktok.com/@juliaperfetto/video/7349324410215615749
https://www.tiktok.com/@tndtok/video/7343390993674177838,control,2024-04-19 21:00:00,https://www.tiktok.com/@candace.reacts/video/7342263366536170783,https://www.tiktok.com/@sultanofsavage/video/7340407196368309546,https://www.tiktok.com/@calllmikenzy1/video/7359284880787770629,https://www.tiktok.com/@milestrongled/video/7350119280618360095,https://www.tiktok.com/@elfranchee/video/7359588167588089094,https://www.tiktok.com/@liawu..prxtty/video/7359562937641487621,https://www.tiktok.com/@lifewithpaige19/video/7346960488409877806,https://www.tiktok.com/@neewerofficial/video/7349569980754611502
https://www.tiktok.com/@sarastreetfood/video/7325818979757411616,control,2024-04-19 22:00:00,https://www.tiktok.com/@dirtbikeliver/video/7359675667186830598,https://www.tiktok.com/@raybellahairke/video/7334388631010053381,https://www.tiktok.com/@bobby.yankee/video/7359297955985329414,https://www.tiktok.com/@movieclub48/video/7350328069447634219
https://www.tiktok.com/@y0mads/video/7323968997601611054,control,2024-04-19 23:00:00,https://www.tiktok.com/@paopardo03/video/7359616148092095750,https://www.tiktok.com/@marii.ctss/video/7359360609089031430,https://www.tiktok.com/@mr_monet1/video/7359328389334830341,https://www.tiktok.com/@nahr1526/video/7359223004351499525,https://www.tiktok.com/@ayayuska/video/7338468377859575058,https://www.tiktok.com/@i.am.bangladesh6/video/7340513279720180993,https://www.tiktok.com/@arslan_dera_wala_4/video/7335155425907641642,https://www.tiktok.com/@robomon01/video/7344653523063278850
https://www.tiktok.com/@theglowupsgal/video/7339696804839165227,control,2024-04-20 00:00:00.000017,https://www.tiktok.com/@theglowupsgal/video/7340365514058779946
https://www.tiktok.com/@cassidywilliamsnews/video/7356743717237312814,control,2024-04-20 01:00:00,https://www.tiktok.com/@dmxstars.nelson/video/7359700731026296070,https://www.tiktok.com/@denisangura/video/7339561862151032070,https://www.tiktok.com/@romancavoodle/video/7332265090231684360,https://www.tiktok.com/@godsila.rey/video/7359692700901248261,https://www.tiktok.com/@sonya.yates/video/7342555312517418286,https://www.tiktok.com/@f1rstmotors/video/7347700084865682689,https://www.tiktok.com/@carichilli/video/7359562527136697617,https://www.tiktok.com/@ridwanc11/video/7338451902167911686
https://www.tiktok.com/@gordonramsayofficial/video/7353691202740423969,control,2024-04-20 02:00:00,https://www.tiktok.com/@jetbentlee/video/7352920296334150918,https://www.tiktok.com/@thebearessentials/video/7341817414843157766,https://www.tiktok.com/@krisp_youtube/video/7356751952081898757,https://www.tiktok.com/@jortskitchen/video/7337699723790322949,https://www.tiktok.com/@dailyclips7210/video/7328395579531349266,https://www.tiktok.com/@antonxmi/video/7349601556100156677,https://www.tiktok.com/@randynaut/video/7332999883479092486,https://www.tiktok.com/@winrichadam/video/7333769581942672682
https://www.tiktok.com/@footballcr99/video/7332910661657365806,control,2024-04-20 03:00:00,https://www.tiktok.com/@obw_scute.92m/video/7337352005117021446,https://www.tiktok.com/@obw_scute.92m/video/7337767807171513605,https://www.tiktok.com/@aep.uno/video/7342175834653969707,https://www.tiktok.com/@snowyy.aep/video/7329624091055361322,https://www.tiktok.com/@obw_scute.92m/video/7347369205701954822,https://www.tiktok.com/@football__style/video/7336262440075676934,https://www.tiktok.com/@obw_scute.92m/video/7342215934242868485,https://www.tiktok.com/@abdallaosman314/video/7350152785041689862
https://www.tiktok.com/@sadieemckennaa/video/7330031760375352582,control,2024-04-20 04:00:00,https://www.tiktok.com/@pardisscarelllo/video/7338873419481500971,https://www.tiktok.com/@pardisscarelllo/video/7337802536914521386,https://www.tiktok.com/@sadieemckennaa/video/7345986739606932741,https://www.tiktok.com/@sadieemckennaa/video/7350749971509005574,https://www.tiktok.com/@pardisscarelllo/video/7342631400606092586,https://www.tiktok.com/@sadieemckennaa/video/7345998104593812741,https://www.tiktok.com/@pardisscarelllo/video/7333688235127868715,https://www.tiktok.com/@pardisscarelllo/video/7337086475168812334
https://www.tiktok.com/@nyxnyc/video/7334389380666150187,control,2024-04-20 05:00:00,https://www.tiktok.com/@npc.oofeer/video/7359835764231818504,https://www.tiktok.com/@prayy4peace/video/7338202531006287150,https://www.tiktok.com/@suri_washere/video/7340701294786530602,https://www.tiktok.com/@nyxnyc/video/7346261636346350894,https://www.tiktok.com/@elmesondeandres/video/7359716557666258182,https://www.tiktok.com/@mehdinatv/video/7343808703604215046,https://www.tiktok.com/@mehdinatv/video/7338987907329297669,https://www.tiktok.com/@pia.ternurina/video/7359714422757002501
https://www.tiktok.com/@butternutbakery/video/7321877936989146414,control,2024-04-20 06:00:00,https://www.tiktok.com/@butternutbakery/video/7348968140249795870,https://www.tiktok.com/@butternutbakery/video/7343033341123382559,https://www.tiktok.com/@butternutbakery/video/7345262475463445791,https://www.tiktok.com/@butternutbakery/video/7337476068141452575,https://www.tiktok.com/@saavinguppforheadless/video/7359858311258262791,https://www.tiktok.com/@steveetv2/video/7355874411129441567,https://www.tiktok.com/@calvingrindz/video/7355269943417441578,https://www.tiktok.com/@rachelchofloral/video/7346001163755523359
https://www.tiktok.com/@brfootball/video/7341916431719714080,control,2024-04-20 07:00:00,https://www.tiktok.com/@israeldrummer/video/7347527463888506117,https://www.tiktok.com/@cf.cars1/video/7359685648967650578,https://www.tiktok.com/@cam_aug/video/7359629998749273349,https://www.tiktok.com/@messicompz/video/7338398634209316103,https://www.tiktok.com/@skillzwizard/video/7354439002847481094,https://www.tiktok.com/@fahad.hz9/video/7355824116399885585,https://www.tiktok.com/@olyan15k/video/7358917940101664018,https://www.tiktok.com/@user5296241315225/video/7359752292024864005
